suite,fid,iid,run_id,dimensions,cluster,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
cec2014,30,1,15.5,10.0,1.0,0.9029,0.92305,0.9391,0.96285,0.90005,0.9217500000000001,0.94015,0.96285,-24.60285,-19.50065,-15.42365,-9.4116,-25.374699999999997,-19.8643,-15.1842,-9.4337,0.5519000000000001,170755984.08015,174570.67320000002,2064877.55065,12.19255,0.78685,0.5820000000000001,31.08495,0.88205,0.103,0.04825,0.101,2.16295,1.02655,0.47935,0.14985,0.0977,0.129,1.5362,1.15555,0.74855,0.1249,0.1136,0.11455,1.0911,1.0865,0.99475,2.937,12.020199999999999,13.0,0.7353,6.8519,234622.8848,5.7608,0.54395,0.06225,0.9336,0.0741,0.10064999999999999,-0.2348,0.9,0.9,0.0909,0.8182,0.12145,0.12145,1.0,0.16105
cec2015,1,1,15.5,10.0,2.0,0.87035,0.89575,0.9169,0.9413,0.8697,0.89575,0.9169,0.9412,-32.8433,-26.409399999999998,-21.06255,-14.8797,-33.07255,-26.4632,-21.10285,-14.9224,0.40195000000000003,15907401001.119751,679987.0797,169876970.2931,251.60985,0.65425,0.75695,512.17045,1.0,0.1,0.0637,0.1003,1.57015,0.9975,0.6341,0.2744,0.1047,0.09375,2.6327499999999997,2.94475,1.1332,0.25834999999999997,0.0936,0.09570000000000001,2.79395,2.6572,0.9889,1.5370499999999998,2.1064,14.0,0.7786500000000001,8.6537,32547116.0553,7.8729,0.55705,0.07535,0.94925,0.06955,0.0847,-0.31225,0.9,0.9,0.0909,0.9091,0.11954999999999999,0.11954999999999999,1.0,0.1513
cec2015,2,1,15.5,10.0,1.0,0.7032499999999999,0.7621,0.8097000000000001,0.87865,0.69895,0.75955,0.8087500000000001,0.8786,-75.17705000000001,-60.27455,-48.22095,-30.74035,-76.41035,-61.05645,-48.5488,-30.81555,0.80045,90964240046.84256,6802829.27865,566734290.02635,82.51310000000001,0.8637999999999999,0.93975,5.81675,1.0,0.0724,0.0412,0.06470000000000001,1.7722,1.1212,0.63125,0.1227,0.0745,0.0914,1.6742,1.34215,0.80705,0.12605,0.09695000000000001,0.1014,1.31805,1.22995,0.937,0.6126,-0.062,1.0,0.82115,8.9139,112993393.8033,8.2933,0.5299499999999999,0.11695,0.9655,0.10705,0.0633,-0.34475,0.9,0.9,0.0909,0.8182,0.11995,0.11995,1.0,0.17354999999999998
cec2015,3,1,15.5,10.0,5.0,1.00285,1.0004499999999998,0.99905,1.0,1.0025499999999998,1.0008499999999998,0.9992,0.9996,0.72515,0.10950000000000001,-0.22985,-0.009500000000000001,0.6454,0.21635,-0.19535,-0.10819999999999999,-0.0003,321.6925,1.93555e-06,0.0001,28.70825,-0.00035,-0.00025,24.01605,-0.00175,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.50325,0.50145,0.5005,1.0040499999999999,0.9983,1.0015,-0.6353,0.5253,1.0,0.8686,-1.977,0.0016,-2.5576,0.6656,0.04585,0.9112,0.0476,0.124,-0.6550499999999999,0.9,0.9,0.8182,0.9091,0.12090000000000001,0.12090000000000001,0.12090000000000001,0.10994999999999999
cec2015,4,1,15.5,10.0,12.0,0.7153,0.7605999999999999,0.80095,0.8649,0.7138,0.76005,0.80135,0.8655,-72.1249,-60.6426,-50.42545,-34.227900000000005,-72.61205000000001,-60.89985,-50.4148,-34.14045,0.6169,685.4537,0.01035,0.7538,74.06305,0.68895,0.85775,3.1483499999999998,0.92735,0.09455,0.07289999999999999,0.0906,1.29325,1.0533000000000001,0.8132999999999999,0.18014999999999998,0.12869999999999998,0.1555,1.38855,1.1578499999999998,0.82945,0.19765,0.15250000000000002,0.17804999999999999,1.29055,1.11185,0.8685499999999999,0.7622,0.8042,1.0,0.8488,0.2853,0.28485,-0.3153,0.5806,0.0972,0.95745,0.08305,0.07355,-0.39905,0.9,0.9,0.8182,0.8182,0.121,0.121,0.2308,0.16375
cec2015,5,1,15.5,10.0,6.0,0.97255,0.9774499999999999,0.98335,0.9861,0.97185,0.9773499999999999,0.98295,0.9858,-6.944599999999999,-5.7092,-4.2136499999999995,-3.5174,-7.1418,-5.747,-4.33685,-3.61535,0.02115,4536.0599,0.0329,0.84135,26.64415,0.02885,0.02835,31.814300000000003,0.040499999999999994,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.25025,0.2501,0.999,0.9995,1.0005,0.45535000000000003,0.449,0.45930000000000004,1.01315,0.9943500000000001,0.97895,-0.0354,-0.06570000000000001,1.0,0.87005,1.4464,4.4223,0.8659,0.6645,0.04645,0.9142,0.04965,0.12085,-0.6154,0.9,0.9,0.0909,0.9091,0.12204999999999999,0.12204999999999999,0.92145,0.1129
cec2015,6,1,15.5,10.0,7.0,0.8831,0.90105,0.9132,0.9410000000000001,0.8821,0.9014,0.9133,0.94055,-29.617150000000002,-25.068350000000002,-22.00075,-14.941749999999999,-29.93745,-25.0338,-22.011499999999998,-15.08895,0.87515,10047593470.822151,252585.48745000002,148684443.97525,585.88865,0.93715,0.93885,730.6597,1.0,0.1201,0.022850000000000002,0.111,5.30575,1.081,0.2061,0.02775,0.03155,0.0392,0.87045,0.7119,0.80315,0.0328,0.0339,0.03325,0.9702,0.9827,1.0164499999999999,1.06005,0.34275,22.0,0.73755,8.2933,15566543.5927,7.4925,0.53365,0.07125000000000001,0.94575,0.0797,0.0891,-0.2702,0.9,0.9,0.0909,0.8182,0.12115000000000001,0.12115000000000001,1.0,0.17885
cec2015,7,1,15.5,10.0,7.0,0.81305,0.84805,0.8806,0.9218999999999999,0.81175,0.8468,0.87955,0.9212,-47.35965,-38.5061,-30.247799999999998,-19.78415,-47.7803,-38.87165,-30.5643,-20.004350000000002,0.57085,7534.48105,0.1809,100.2792,553.50055,0.7469,0.73595,478.1586,0.96315,0.0822,0.04345,0.07225000000000001,1.9081000000000001,1.1325500000000002,0.59015,0.14195,0.0678,0.059899999999999995,2.14105,2.38355,1.09785,0.14995,0.10170000000000001,0.0774,1.4832999999999998,1.90255,1.30795,2.2291499999999997,6.0572,14.0,0.70775,2.4474,9.2463,1.3664,0.534,0.0798,0.9537,0.0847,0.07869999999999999,-0.26375000000000004,0.9,0.9,0.0909,0.8182,0.1202,0.1202,0.9996,0.1626
cec2015,8,1,15.5,10.0,13.0,0.92595,0.94755,0.9521999999999999,0.9568,0.9269000000000001,0.9480500000000001,0.95265,0.9567,-18.76125,-13.292449999999999,-12.1025,-10.95125,-18.56055,-13.18295,-12.014050000000001,-10.99205,0.5935999999999999,5031691266.94155,152641.89805000002,65168547.89655,429.0031,0.8909,0.7030000000000001,235.70025,1.0,0.1,0.047299999999999995,0.1001,2.1136,0.9988,0.47165,0.34765,0.0702,0.16899999999999998,4.90895,2.06805,0.4242,0.12874999999999998,0.07255,0.08940000000000001,1.7604,1.3949500000000001,0.8140000000000001,1.8114,3.29185,16.0,0.7577,8.1732,9375015.0151,7.3123,0.55095,0.0643,0.94165,0.06889999999999999,0.09484999999999999,-0.25865,0.9,0.9,0.0909,0.8182,0.1205,0.1205,1.0,0.16160000000000002
cec2015,9,1,15.5,10.0,6.0,0.7222500000000001,0.79745,0.8651500000000001,0.949,0.7230000000000001,0.7979499999999999,0.864,0.9480500000000001,-70.3629,-51.30415,-34.16055,-12.9285,-70.28105,-51.2636,-34.5167,-13.186399999999999,0.7101,2799.8486000000003,1.48485,12.0883,8.0282,0.8047,0.71365,32.14155,0.8345,0.048299999999999996,0.0312,0.0443,1.5387,1.0817999999999999,0.7076,0.0953,0.07275000000000001,0.08460000000000001,1.3148499999999999,1.1317499999999998,0.86765,0.12265,0.07985,0.0713,1.543,1.71955,1.1223,0.40459999999999996,-1.20105,10.0,0.75915,1.4865,3.5119,0.8258,0.5568,0.074,0.9412,0.08130000000000001,0.09025,-0.33804999999999996,0.9,0.9,0.0909,0.8182,0.12129999999999999,0.12129999999999999,0.9839,0.1698
cec2015,10,1,15.5,10.0,21.0,0.9256,0.9404,0.9443,0.95085,0.92535,0.94,0.9436500000000001,0.9501999999999999,-18.85015,-15.10305,-14.1069,-12.45295,-18.94585,-15.2317,-14.3005,-12.64395,0.6221,4557533380.2992,1113439.01435,49584754.60335,45.71985,0.9146,0.6905,39.324,0.98605,0.1043,0.0452,0.1045,2.29335,0.994,0.43235,0.2771,0.06105,0.15625,4.51685,1.7317,0.40865,0.07780000000000001,0.07345,0.0757,1.07485,1.04325,0.96355,2.1408500000000004,5.54255,15.0,0.7464,8.1732,7445122.9108,7.2322,0.546,0.0688,0.9442,0.07844999999999999,0.0925,-0.25334999999999996,0.9,0.9,0.0909,0.8182,0.1195,0.1195,1.0,0.1643
cec2015,11,1,15.5,10.0,1.0,0.8728499999999999,0.92105,0.9286,0.9466,0.8714,0.92015,0.9279,0.9458500000000001,-32.22295,-20.00265,-18.08155,-13.52675,-32.6429,-20.2655,-18.30585,-13.74105,0.23525000000000001,5405.992,2.7218999999999998,17.02375,6.39445,0.6787000000000001,0.35065,60.254549999999995,0.84005,0.09345,0.07885,0.08845,1.1737,1.0510000000000002,0.89415,0.15485,0.12104999999999999,0.1355,1.2959,1.14245,0.88825,0.28654999999999997,0.15115,0.18375000000000002,1.89015,1.5574,0.8329,2.0656999999999996,5.5367999999999995,13.5,0.7482,2.0871,8.052,1.2262,0.5481499999999999,0.07475000000000001,0.9480500000000001,0.078,0.0864,-0.31015,0.9,0.9,0.0909,0.9091,0.1205,0.1205,0.9981,0.13724999999999998
cec2015,12,1,15.5,10.0,13.0,0.6992,0.7801,0.84555,0.94045,0.6990000000000001,0.7813,0.84485,0.94005,-76.20275000000001,-55.7149,-39.134,-15.08605,-76.4054,-55.532349999999994,-39.3798,-15.20815,0.29735,1908.44555,1.0082499999999999,4.8926,4.8988,0.49155,0.3127,22.5522,0.5854999999999999,0.05325,0.032799999999999996,0.048100000000000004,1.6441,1.11075,0.6739999999999999,0.0921,0.06634999999999999,0.07635,1.3803999999999998,1.1928,0.86205,0.1633,0.1094,0.1253,1.47605,1.2807499999999998,0.8685,5.222049999999999,44.45825,7.0,0.7150000000000001,1.6066,0.3842,0.2252,0.5347500000000001,0.0728,0.9448,0.09559999999999999,0.0863,-0.2326,0.9,0.9,0.0909,0.9091,0.12045,0.12045,0.9617,0.1436
cec2015,13,1,15.5,10.0,9.0,0.8254,0.8834500000000001,0.92015,0.96875,0.82355,0.8841,0.91945,0.9692,-44.23365,-29.5327,-20.2367,-7.918150000000001,-44.77845,-29.41455,-20.4406,-7.8171,0.0424,22665673.7353,35079.786850000004,373040.12820000004,10.2446,0.12125,0.05245,22.839,0.17785,0.05935,0.0444,0.0572,1.3279,1.0215,0.7753,0.12235,0.09090000000000001,0.10400000000000001,1.35655,1.1649500000000002,0.87125,0.2277,0.17020000000000002,0.18995,1.33075,1.1822499999999998,0.8951,15.326550000000001,307.2316,63.0,0.73665,6.962,16.077,1.8468,0.56115,0.06575,0.93085,0.07375000000000001,0.1015,-0.08045,0.9,0.9,0.0909,0.9091,0.11925,0.11925,1.0,0.1138
cec2015,14,1,15.5,10.0,21.0,0.9095500000000001,0.91755,0.93135,0.9607,0.9109,0.91835,0.93205,0.9609,-22.91415,-20.878349999999998,-17.39555,-9.9595,-22.6086,-20.7317,-17.2524,-9.92325,0.1026,1204412.67835,1372.7226,16686.8507,12.013100000000001,0.23315000000000002,0.1391,44.32215,0.38945,0.1003,0.0765,0.0959,1.3165,1.0491000000000001,0.7995,0.17325000000000002,0.1269,0.1527,1.36905,1.1252499999999999,0.8229,0.2049,0.15735,0.17525000000000002,1.3138999999999998,1.1745999999999999,0.8907499999999999,14.9692,326.2761,51.0,0.68815,5.43045,122.2045,3.048,0.5549999999999999,0.07289999999999999,0.94095,0.0848,0.0922,-0.10765,0.9,0.9,0.0909,0.9091,0.12125,0.12125,1.0,0.12285
cec2015,15,1,15.5,10.0,20.0,0.6951499999999999,0.75675,0.80585,0.8741,0.6956,0.7567999999999999,0.8069,0.8745,-77.2202,-61.6239,-49.19115,-31.89075,-77.275,-61.7106,-49.011849999999995,-31.84965,0.31484999999999996,3303396.74665,1130.5055000000002,71483.51545,62.60755,0.49025,0.50635,137.1681,0.8837999999999999,0.09705,0.07515,0.0923,1.29295,1.0478,0.8152999999999999,0.20455,0.15145,0.18230000000000002,1.3585,1.1319,0.8291999999999999,0.219,0.17005,0.1831,1.2825000000000002,1.19985,0.93365,5.291550000000001,38.53375,41.0,0.6977,5.6507,1066.665,3.75875,0.55465,0.10394999999999999,0.96205,0.09645000000000001,0.06764999999999999,-0.18815,0.9,0.9,0.0909,0.9091,0.1207,0.1207,1.0,0.14415
cec2017,1,1,15.5,10.0,2.0,0.6931499999999999,0.74875,0.7980499999999999,0.8665,0.68695,0.74455,0.7968500000000001,0.8664499999999999,-77.7418,-63.661100000000005,-51.16295,-33.822050000000004,-79.4804,-64.86245,-51.566199999999995,-33.897800000000004,0.6769000000000001,74066035697.4071,33967496.23135,327213207.22265,9.700949999999999,0.77915,0.89735,4.7801,1.0,0.0838,0.049949999999999994,0.0757,1.6491,1.10735,0.6672,0.1552,0.0964,0.12695,1.6130499999999999,1.23255,0.7603,0.17835,0.12225,0.14305,1.4651,1.2290999999999999,0.8463,0.7363999999999999,0.65915,1.0,0.829,8.8338,89733158.1458,8.1932,0.54,0.1276,0.9676,0.1169,0.060950000000000004,-0.36695,0.9,0.9,0.0909,0.8182,0.12085,0.12085,1.0,0.16635
cec2017,3,1,15.5,10.0,24.0,0.9641,0.9755,0.9754,0.97525,0.96715,0.9767,0.97595,0.9751,-9.0944,-6.2029499999999995,-6.222049999999999,-6.28045,-8.33575,-5.92195,-6.091749999999999,-6.3139,0.00875,394814333224.2125,56051391.80465,1029528141.4291501,17.285800000000002,0.71655,0.10245,71.5959,0.8221499999999999,0.1,0.0491,0.1,2.0356,1.0,0.49125,0.25,0.0769,0.08754999999999999,3.252,2.85525,0.85695,0.47655000000000003,0.0538,0.0327,8.91295,14.5696,1.6799,6.0809,54.60725,41.0,0.65955,10.6557,110448136.47745,8.954,0.55945,0.06714999999999999,0.94035,0.06425,0.0971,-0.1723,0.9,0.9,0.0909,0.9091,0.1217,0.1217,1.0,0.1118
cec2017,4,1,15.5,10.0,10.0,0.7080500000000001,0.7656000000000001,0.8145,0.8814,0.705,0.7637,0.81305,0.88075,-73.95845,-59.38495,-46.990449999999996,-30.0505,-74.84385,-59.98125,-47.45855,-30.257,0.5202,26999.807050000003,3.00495,129.2668,44.0673,0.7188,0.6976,5.65355,0.96495,0.0857,0.0565,0.07815,1.51275,1.0947,0.72885,0.15835,0.10195000000000001,0.1272,1.5525,1.2419,0.8006,0.20229999999999998,0.12874999999999998,0.15289999999999998,1.5709499999999998,1.31375,0.8304499999999999,1.912,5.94025,3.0,0.79615,2.8078,44.3248,1.9469,0.54115,0.10955000000000001,0.96455,0.09620000000000001,0.06484999999999999,-0.3253,0.9,0.9,0.0909,0.9091,0.1199,0.1199,0.9999,0.15955
cec2017,5,1,15.5,10.0,7.0,0.7239,0.7784,0.81985,0.88245,0.7239,0.7783,0.81935,0.8826499999999999,-69.94775,-56.1426,-45.640150000000006,-29.7913,-70.0852,-56.27245,-45.84995,-29.79065,0.804,861.9232999999999,0.019549999999999998,1.2666,64.59309999999999,0.8388,0.93335,3.6608,0.9654,0.07644999999999999,0.05655,0.07105,1.35885,1.08385,0.7897000000000001,0.11845,0.08865,0.09709999999999999,1.3241999999999998,1.2064,0.9140999999999999,0.13165,0.09875,0.10300000000000001,1.3313,1.28565,0.9619500000000001,0.5463,-0.04765,1.0,0.8386,0.3654,0.3504,-0.2352,0.557,0.0993,0.958,0.09140000000000001,0.07285,-0.3595,0.9,0.9,0.8182,0.8182,0.12154999999999999,0.12154999999999999,0.35995,0.17515
cec2017,6,1,15.5,10.0,8.0,0.7503,0.80055,0.8392,0.89595,0.74885,0.7988,0.8389500000000001,0.8961,-63.26025,-50.53505,-40.73395,-26.36255,-63.72875,-51.0488,-40.858900000000006,-26.37895,0.4168,803.3824,0.035,0.35085,9.9153,0.42745,0.5903,12.15025,0.62455,0.0979,0.08604999999999999,0.0946,1.1353499999999999,1.0391,0.9073500000000001,0.2061,0.17895,0.19785,1.1589,1.0473,0.90605,0.27265,0.2429,0.26605,1.1243500000000002,1.0266,0.9095,0.44875,0.1822,1.0,0.8652,0.2452,0.2783,-0.3353,0.6306,0.07465,0.9407,0.06745000000000001,0.09195,-0.4825,0.9,0.9,0.9091,0.9091,0.12075,0.12075,0.15065,0.15235
cec2017,7,1,15.5,10.0,3.0,0.61775,0.6811499999999999,0.7339,0.81545,0.6207,0.6851,0.73875,0.82025,-96.82745,-80.78030000000001,-67.39605,-46.75855,-96.28385,-79.9236,-66.2861,-45.62425,0.37534999999999996,1768.2966000000001,0.26095,1.8209499999999998,6.8183,0.3841,0.99395,1.0147499999999998,0.9941,0.10385,0.0818,0.10214999999999999,1.27165,1.016,0.7994,0.2345,0.1481,0.2121,1.569,1.1043500000000002,0.7001999999999999,0.28285,0.16649999999999998,0.26134999999999997,1.7257500000000001,1.0848,0.62925,0.43005,0.18835000000000002,1.0,0.84445,0.8659,1.2738,0.3453,0.5591999999999999,0.1369,0.97505,0.11810000000000001,0.05105,-0.46225000000000005,0.9,0.9,0.6364,0.9091,0.12035,0.12035,0.76355,0.14884999999999998
cec2017,8,1,15.5,10.0,8.0,0.71255,0.75705,0.7988500000000001,0.8597,0.70995,0.75665,0.79855,0.86045,-72.82990000000001,-61.55485,-50.96425,-35.53985,-73.6266,-61.7937,-51.13935,-35.41305,0.3855,1070.0099500000001,0.02905,0.5292,17.59495,0.4949,0.7989,3.8874000000000004,0.90375,0.1019,0.0827,0.09875,1.2349999999999999,1.02605,0.84165,0.2274,0.1528,0.1882,1.4917500000000001,1.19585,0.80765,0.2784,0.17075,0.20385,1.6351499999999999,1.3559,0.8388,0.5556,0.22975,1.0,0.8524,0.2753,0.2914,-0.3153,0.5843,0.09165,0.95875,0.08135,0.07245,-0.44705,0.9,0.9,0.9091,0.9091,0.12029999999999999,0.12029999999999999,0.18445,0.1502
cec2017,9,1,15.5,10.0,20.0,0.73105,0.7836,0.8243499999999999,0.882,0.727,0.78135,0.8232,0.8813500000000001,-68.14085,-54.822,-44.490700000000004,-29.88785,-69.3126,-55.5143,-44.8787,-30.110799999999998,0.375,20553.2195,1.5083000000000002,93.66925,61.80715,0.4914,0.56545,3.50495,0.68275,0.1031,0.08915000000000001,0.10245,1.1598000000000002,1.0128,0.8735999999999999,0.23645,0.17830000000000001,0.2121,1.3155000000000001,1.1104,0.83735,0.2778,0.2224,0.25005,1.2337,1.101,0.895,1.5018500000000001,3.4078,2.0,0.8462,2.6276,42.3279,1.8869,0.62195,0.06695,0.9441,0.05935,0.0891,-0.41664999999999996,0.9,0.9,0.0909,0.9091,0.1205,0.1205,0.9998,0.14900000000000002
cec2017,10,1,15.5,10.0,12.0,0.9793499999999999,0.98195,0.9892000000000001,0.9912,0.9796,0.982,0.9891,0.9908,-5.2388,-4.57235,-2.7342,-2.2305,-5.17265,-4.5624,-2.77165,-2.33415,0.035,5120.39415,0.06885,1.16705,17.947400000000002,0.042800000000000005,0.03855,20.9897,0.0566,0.1,0.1,0.1,1.0,1.0,1.0,0.25,0.2505,0.2504,0.998,0.9985,1.0005,0.4425,0.44205,0.4454,1.0021499999999999,0.9944,0.987,-0.005699999999999999,-0.06739999999999999,1.0,0.87015,1.4464,4.4223,0.8659,0.66415,0.048299999999999996,0.9135,0.04865,0.12145,-0.61255,0.9,0.9,0.0909,0.9091,0.12029999999999999,0.12029999999999999,0.92325,0.11285
cec2017,11,1,15.5,10.0,21.0,0.8611,0.9248000000000001,0.9449000000000001,0.9548000000000001,0.86155,0.9240999999999999,0.9446,0.95475,-35.1814,-19.0476,-13.95795,-11.451699999999999,-35.128,-19.26665,-14.06145,-11.49,0.4964,1392078815.4578,84007.84325,28946826.7443,345.0316,0.6964,0.70615,504.06365000000005,0.9897,0.1,0.048549999999999996,0.1001,2.05925,0.9988,0.4844,0.3094,0.075,0.1383,4.07105,2.1883999999999997,0.53755,0.1262,0.10305,0.08954999999999999,1.2313999999999998,1.3905,1.1324,2.91535,9.39945,24.0,0.6421,8.013,363643.5679,6.4715,0.5547,0.06945,0.9448,0.06835,0.09035,-0.21025,0.9,0.9,0.0909,0.9091,0.1202,0.1202,1.0,0.15689999999999998
cec2017,12,1,15.5,10.0,2.0,0.8306,0.8465,0.86695,0.9005,0.8261499999999999,0.84085,0.86245,0.8973,-42.91385,-38.87965,-33.71495,-25.2045,-44.124449999999996,-40.37865,-34.915350000000004,-26.0549,0.58475,19008593097.1761,489084.3804,84125685.32460001,176.90915,0.8055,0.7834,131.68015,1.0,0.10969999999999999,0.062,0.10289999999999999,1.77095,1.0655,0.5985,0.212,0.1011,0.1576,2.08985,1.3512,0.6415500000000001,0.2177,0.11,0.16025,1.9455,1.33825,0.6912499999999999,0.9138,0.86155,1.0,0.8268,8.3734,32547116.0553,7.7528,0.54045,0.0893,0.96045,0.0818,0.07105,-0.3611,0.9,0.9,0.0909,0.8182,0.1205,0.1205,1.0,0.16175
cec2017,13,1,15.5,10.0,1.0,0.8885000000000001,0.8938999999999999,0.89835,0.91635,0.89015,0.89455,0.89845,0.9165,-28.251800000000003,-26.8767,-25.746499999999997,-21.18815,-27.86505,-26.7653,-25.759999999999998,-21.192999999999998,0.6544,9504561301.2004,151285.5496,100064597.88949999,653.20075,0.7158,0.94235,784.8712,1.0,0.1,0.0563,0.10005,1.7758500000000002,1.0006,0.5645,0.2489,0.09029999999999999,0.0935,2.77405,2.62745,0.9555,0.176,0.12895,0.1008,1.3679000000000001,1.7602,1.27475,0.965,0.3702,9.0,0.8140499999999999,8.2332,18718552.9497,7.5526,0.5487,0.07285,0.95255,0.06620000000000001,0.08195,-0.33745,0.9,0.9,0.0909,0.8182,0.11935,0.11935,1.0,0.16675
cec2017,14,1,15.5,10.0,1.0,0.9509,0.9531000000000001,0.9511499999999999,0.9527,0.9507,0.952,0.9512,0.95275,-12.43995,-11.878,-12.3881,-11.979800000000001,-12.514299999999999,-12.183150000000001,-12.3797,-11.99,0.7302,5526599884.3915,141089.43185,90037866.4013,641.4633,0.8144,0.9161,957.83715,1.0,0.1,0.042550000000000004,0.1,2.34945,1.0,0.4256,0.2815,0.06795000000000001,0.1709,4.1198,1.6233499999999998,0.38795,0.0754,0.07765,0.06845000000000001,0.97695,1.09415,1.1191,1.2843499999999999,0.80155,20.0,0.7498,8.1732,8164167.6049,7.2923,0.5570999999999999,0.064,0.9416,0.0663,0.09525,-0.26565,0.9,0.9,0.0909,0.8182,0.12035,0.12035,1.0,0.1698
cec2017,15,1,15.5,10.0,21.0,0.9422,0.9453,0.9474,0.9507,0.94225,0.9458,0.94735,0.9511499999999999,-14.63825,-13.8521,-13.330449999999999,-12.4934,-14.6556,-13.7492,-13.3561,-12.39995,0.25285,10141024332.1915,405384.16760000004,89649822.64199999,224.8587,0.47805,0.7744,626.9108,1.0,0.1,0.0637,0.1,1.57015,1.0,0.6368499999999999,0.25,0.1037,0.06905,2.4111000000000002,3.6199000000000003,1.5307,0.32775,0.0959,0.0772,3.4154,4.2366,1.2075,1.3676,1.50675,19.0,0.78705,8.4935,27066520.7003,7.7528,0.5642,0.06735,0.94205,0.0635,0.095,-0.3391,0.9,0.9,0.0909,0.9091,0.1207,0.1207,1.0,0.13915
cec2017,16,1,15.5,10.0,20.0,0.8625499999999999,0.8783,0.8956,0.9309000000000001,0.863,0.87835,0.8954500000000001,0.9294,-34.82855,-30.83405,-26.44115,-17.5092,-34.77335,-30.877850000000002,-26.536,-17.9115,0.3392,17735.4062,0.87705,204.75254999999999,246.5672,0.6821999999999999,0.5402,278.09804999999994,0.98405,0.09855,0.08175,0.09670000000000001,1.208,1.02315,0.8446499999999999,0.24109999999999998,0.1313,0.14329999999999998,1.8702999999999999,1.69555,0.90045,0.30535,0.10200000000000001,0.13990000000000002,2.98565,2.18575,0.74085,3.4482,13.82815,8.0,0.7308,3.0681,13.38405,1.6867,0.5602,0.08245,0.9486,0.077,0.0864,-0.22045,0.9,0.9,0.0909,0.9091,0.11885000000000001,0.11885000000000001,1.0,0.1463
cec2017,17,1,15.5,10.0,20.0,0.8692500000000001,0.8815999999999999,0.8914500000000001,0.91385,0.8705499999999999,0.88165,0.8915500000000001,0.9137500000000001,-33.1215,-29.9918,-27.50125,-21.82515,-32.8545,-30.022750000000002,-27.51895,-21.89315,0.32925000000000004,622219.60405,30.39125,12486.627499999999,403.11625000000004,0.39975,0.6104,977.94745,0.8801,0.1,0.09054999999999999,0.10045000000000001,1.1042,0.9956499999999999,0.8969499999999999,0.2921,0.1348,0.16735,2.18145,1.7514500000000002,0.8029,0.28415,0.16,0.1504,1.78605,1.89025,1.06155,4.1549499999999995,21.436999999999998,27.5,0.67155,4.8899,300.32595,3.3283,0.5736,0.07035,0.9505,0.0655,0.08435000000000001,-0.22855,0.9,0.9,0.0909,0.9091,0.1212,0.1212,1.0,0.1454
cec2017,18,1,15.5,10.0,9.0,0.85725,0.8734999999999999,0.89315,0.9248000000000001,0.85865,0.8733500000000001,0.8917999999999999,0.92405,-36.1737,-32.040099999999995,-27.07055,-19.060000000000002,-35.864999999999995,-32.156549999999996,-27.4608,-19.27015,0.7121999999999999,28426593903.389,764392.3331500001,239696153.95795,317.02715,0.91025,0.804,252.92155,1.0,0.10175000000000001,0.032799999999999996,0.09029999999999999,3.0899,1.12825,0.3684,0.13885,0.06565,0.06935,2.0694,1.9835500000000001,0.9714499999999999,0.13855,0.0755,0.06709999999999999,1.7881,2.10385,1.1268,1.2974999999999999,1.5397500000000002,10.0,0.79425,8.7137,49282495.7004,7.953,0.5306500000000001,0.08045,0.95075,0.0729,0.0829,-0.30025,0.9,0.9,0.0909,0.8182,0.11910000000000001,0.11910000000000001,1.0,0.16945
